Date,Time,c02,temperature
18/07/2004,18.00.00,-200,54
18/07/2004,19.00.00,-200,58
18/07/2004,20.00.00,-200,73
18/07/2004,21.00.00,-200,99
18/07/2004,22.00.00,-200,102
18/07/2004,23.00.00,-200,101
19/07/2004,00.00.00,-200,77
19/07/2004,01.00.00,-200,55
19/07/2004,02.00.00,-200,51
19/07/2004,03.00.00,-200,-200
19/07/2004,04.00.00,-200,50
19/07/2004,05.00.00,-200,75
19/07/2004,06.00.00,-200,89
19/07/2004,07.00.00,-200,112
19/07/2004,08.00.00,-200,142
19/07/2004,09.00.00,-200,145
19/07/2004,10.00.00,-200,165
19/07/2004,11.00.00,-200,159
19/07/2004,12.00.00,-200,159
19/07/2004,13.00.00,-200,131
19/07/2004,14.00.00,-200,123
19/07/2004,15.00.00,-200,129
19/07/2004,16.00.00,-200,126
19/07/2004,17.00.00,-200,149
19/07/2004,18.00.00,-200,200
19/07/2004,19.00.00,-200,174
19/07/2004,20.00.00,-200,131
19/07/2004,21.00.00,-200,135
19/07/2004,22.00.00,-200,134
19/07/2004,23.00.00,-200,96
20/07/2004,00.00.00,-200,94
20/07/2004,01.00.00,-200,79
20/07/2004,02.00.00,-200,79
20/07/2004,03.00.00,-200,-200
20/07/2004,04.00.00,-200,89
20/07/2004,05.00.00,-200,69
20/07/2004,06.00.00,-200,91
20/07/2004,07.00.00,-200,135
20/07/2004,08.00.00,-200,166
20/07/2004,09.00.00,-200,189
20/07/2004,10.00.00,-200,193
20/07/2004,11.00.00,-200,164
20/07/2004,12.00.00,-200,139
20/07/2004,13.00.00,-200,130
20/07/2004,14.00.00,-200,129
20/07/2004,15.00.00,-200,132
20/07/2004,16.00.00,-200,101
20/07/2004,17.00.00,-200,145
20/07/2004,18.00.00,-200,133
20/07/2004,19.00.00,-200,110
20/07/2004,20.00.00,-200,126
20/07/2004,21.00.00,-200,102
20/07/2004,22.00.00,-200,104
20/07/2004,23.00.00,-200,112
21/07/2004,00.00.00,-200,89
21/07/2004,01.00.00,-200,67
21/07/2004,02.00.00,-200,63
21/07/2004,03.00.00,-200,-200
21/07/2004,04.00.00,-200,34
21/07/2004,05.00.00,-200,73
21/07/2004,06.00.00,-200,76
21/07/2004,07.00.00,-200,102
21/07/2004,08.00.00,-200,140
21/07/2004,09.00.00,-200,150
21/07/2004,10.00.00,-200,194
21/07/2004,11.00.00,-200,162
21/07/2004,12.00.00,-200,138
21/07/2004,13.00.00,-200,123
21/07/2004,14.00.00,-200,86
21/07/2004,15.00.00,-200,107
21/07/2004,16.00.00,-200,106
21/07/2004,17.00.00,-200,99
21/07/2004,18.00.00,-200,140
21/07/2004,19.00.00,-200,163
21/07/2004,20.00.00,-200,144
21/07/2004,21.00.00,-200,120
21/07/2004,22.00.00,-200,120
21/07/2004,23.00.00,-200,106
22/07/2004,00.00.00,-200,95
22/07/2004,01.00.00,-200,70
22/07/2004,02.00.00,-200,67
22/07/2004,03.00.00,-200,-200
22/07/2004,04.00.00,-200,70
22/07/2004,05.00.00,-200,50
22/07/2004,06.00.00,-200,60
22/07/2004,07.00.00,-200,127
22/07/2004,08.00.00,-200,149
22/07/2004,09.00.00,-200,158
22/07/2004,10.00.00,-200,190
22/07/2004,11.00.00,-200,127
22/07/2004,12.00.00,-200,130
22/07/2004,13.00.00,-200,125
22/07/2004,14.00.00,-200,113
22/07/2004,15.00.00,-200,143
22/07/2004,16.00.00,-200,157
22/07/2004,17.00.00,-200,170
22/07/2004,18.00.00,-200,187
22/07/2004,19.00.00,-200,181
22/07/2004,20.00.00,-200,158
22/07/2004,21.00.00,-200,112
22/07/2004,22.00.00,-200,100
22/07/2004,23.00.00,-200,105
23/07/2004,00.00.00,-200,107
23/07/2004,01.00.00,-200,72
23/07/2004,02.00.00,-200,59
23/07/2004,03.00.00,-200,-200
23/07/2004,04.00.00,-200,55
23/07/2004,05.00.00,-200,70
23/07/2004,06.00.00,-200,59
23/07/2004,07.00.00,-200,95
23/07/2004,08.00.00,-200,120
23/07/2004,09.00.00,-200,133
23/07/2004,10.00.00,-200,133
23/07/2004,11.00.00,-200,120
23/07/2004,12.00.00,-200,132
23/07/2004,13.00.00,-200,135
23/07/2004,14.00.00,-200,121
23/07/2004,15.00.00,-200,123
23/07/2004,16.00.00,-200,129
23/07/2004,17.00.00,-200,129
23/07/2004,18.00.00,-200,156
23/07/2004,19.00.00,-200,131
23/07/2004,20.00.00,-200,115
23/07/2004,21.00.00,-200,79
23/07/2004,22.00.00,-200,86
23/07/2004,23.00.00,-200,91
24/07/2004,00.00.00,-200,99
24/07/2004,01.00.00,-200,83
24/07/2004,02.00.00,-200,74
24/07/2004,03.00.00,-200,-200
24/07/2004,04.00.00,-200,64
24/07/2004,05.00.00,-200,61
24/07/2004,06.00.00,-200,62
24/07/2004,07.00.00,-200,65
24/07/2004,08.00.00,-200,79
24/07/2004,09.00.00,-200,90
24/07/2004,10.00.00,-200,116
24/07/2004,11.00.00,-200,89
24/07/2004,12.00.00,-200,68
24/07/2004,13.00.00,-200,53
24/07/2004,14.00.00,-200,34
24/07/2004,15.00.00,-200,38
24/07/2004,16.00.00,-200,53
24/07/2004,17.00.00,-200,62
24/07/2004,18.00.00,-200,82
24/07/2004,19.00.00,-200,88
24/07/2004,20.00.00,-200,70
24/07/2004,21.00.00,-200,53
24/07/2004,22.00.00,-200,57
24/07/2004,23.00.00,-200,73
25/07/2004,00.00.00,-200,83
25/07/2004,01.00.00,-200,52
25/07/2004,02.00.00,-200,52
25/07/2004,03.00.00,-200,-200
25/07/2004,04.00.00,-200,26
25/07/2004,05.00.00,-200,17
25/07/2004,06.00.00,-200,28
25/07/2004,07.00.00,-200,29
25/07/2004,08.00.00,-200,37
25/07/2004,09.00.00,-200,31
25/07/2004,10.00.00,-200,46
25/07/2004,11.00.00,-200,66
25/07/2004,12.00.00,-200,54
25/07/2004,13.00.00,-200,50
25/07/2004,14.00.00,-200,44
25/07/2004,15.00.00,-200,52
25/07/2004,16.00.00,-200,37
25/07/2004,17.00.00,-200,51
25/07/2004,18.00.00,-200,78
25/07/2004,19.00.00,-200,90
25/07/2004,20.00.00,-200,110
25/07/2004,21.00.00,-200,86
25/07/2004,22.00.00,-200,88
25/07/2004,23.00.00,-200,91
26/07/2004,00.00.00,-200,93
26/07/2004,01.00.00,-200,68
26/07/2004,02.00.00,-200,48
26/07/2004,03.00.00,-200,-200
26/07/2004,04.00.00,-200,22
26/07/2004,05.00.00,-200,59
26/07/2004,06.00.00,-200,102
26/07/2004,07.00.00,-200,116
26/07/2004,08.00.00,-200,109
26/07/2004,09.00.00,-200,98
26/07/2004,10.00.00,-200,97
26/07/2004,11.00.00,-200,97
26/07/2004,12.00.00,-200,90
26/07/2004,13.00.00,-200,92
26/07/2004,14.00.00,-200,76
26/07/2004,15.00.00,-200,97
26/07/2004,16.00.00,-200,101
26/07/2004,17.00.00,-200,118
26/07/2004,18.00.00,-200,129
26/07/2004,19.00.00,-200,131
26/07/2004,20.00.00,-200,130
26/07/2004,21.00.00,-200,106
26/07/2004,22.00.00,-200,92
26/07/2004,23.00.00,-200,97
27/07/2004,00.00.00,-200,80
27/07/2004,01.00.00,-200,40
27/07/2004,02.00.00,-200,49
27/07/2004,03.00.00,-200,-200
27/07/2004,04.00.00,-200,46
27/07/2004,05.00.00,-200,37
27/07/2004,06.00.00,-200,92
27/07/2004,07.00.00,-200,115
27/07/2004,08.00.00,-200,102
27/07/2004,09.00.00,-200,104
27/07/2004,10.00.00,-200,109
27/07/2004,11.00.00,-200,108
27/07/2004,12.00.00,-200,90
27/07/2004,13.00.00,-200,81
27/07/2004,14.00.00,-200,87
27/07/2004,15.00.00,-200,82
27/07/2004,16.00.00,-200,99
27/07/2004,17.00.00,-200,119
27/07/2004,18.00.00,-200,128
27/07/2004,19.00.00,-200,111
27/07/2004,20.00.00,-200,114
27/07/2004,21.00.00,-200,100
27/07/2004,22.00.00,-200,88
27/07/2004,23.00.00,-200,78
28/07/2004,00.00.00,-200,101
28/07/2004,01.00.00,-200,77
28/07/2004,02.00.00,-200,78
28/07/2004,03.00.00,-200,-200
28/07/2004,04.00.00,-200,65
28/07/2004,05.00.00,-200,74
28/07/2004,06.00.00,-200,83
28/07/2004,07.00.00,-200,96
28/07/2004,08.00.00,-200,120
28/07/2004,09.00.00,-200,147
28/07/2004,10.00.00,-200,148
28/07/2004,11.00.00,-200,91
28/07/2004,12.00.00,-200,94
28/07/2004,13.00.00,-200,95
28/07/2004,14.00.00,-200,92
28/07/2004,15.00.00,-200,113
28/07/2004,16.00.00,-200,111
28/07/2004,17.00.00,-200,166
28/07/2004,18.00.00,-200,-200
28/07/2004,19.00.00,-200,143
28/07/2004,20.00.00,-200,131
28/07/2004,21.00.00,-200,102
28/07/2004,22.00.00,-200,94
28/07/2004,23.00.00,-200,96
29/07/2004,00.00.00,-200,88
29/07/2004,01.00.00,-200,72
29/07/2004,02.00.00,-200,33
29/07/2004,03.00.00,-200,-200
29/07/2004,04.00.00,-200,33
29/07/2004,05.00.00,-200,60
29/07/2004,06.00.00,-200,72
29/07/2004,07.00.00,-200,97
29/07/2004,08.00.00,-200,136
29/07/2004,09.00.00,-200,140
29/07/2004,10.00.00,-200,171
29/07/2004,11.00.00,-200,150
29/07/2004,12.00.00,-200,117
29/07/2004,13.00.00,-200,106
29/07/2004,14.00.00,-200,95
29/07/2004,15.00.00,-200,137
29/07/2004,16.00.00,-200,129
29/07/2004,17.00.00,-200,135
29/07/2004,18.00.00,-200,127
29/07/2004,19.00.00,-200,122
29/07/2004,20.00.00,-200,118
29/07/2004,21.00.00,-200,135
29/07/2004,22.00.00,-200,134
29/07/2004,23.00.00,-200,105
30/07/2004,00.00.00,-200,104
30/07/2004,01.00.00,-200,81
30/07/2004,02.00.00,-200,69
30/07/2004,03.00.00,-200,-200
30/07/2004,04.00.00,-200,51
30/07/2004,05.00.00,-200,52
30/07/2004,06.00.00,-200,48
30/07/2004,07.00.00,-200,105
30/07/2004,08.00.00,-200,150
30/07/2004,09.00.00,-200,160
30/07/2004,10.00.00,-200,167
30/07/2004,11.00.00,-200,141
30/07/2004,12.00.00,-200,104
30/07/2004,13.00.00,-200,101
30/07/2004,14.00.00,-200,118
30/07/2004,15.00.00,-200,121
30/07/2004,16.00.00,-200,124
30/07/2004,17.00.00,-200,127
30/07/2004,18.00.00,-200,137
30/07/2004,19.00.00,-200,137
30/07/2004,20.00.00,-200,135
30/07/2004,21.00.00,-200,118
30/07/2004,22.00.00,-200,111
30/07/2004,23.00.00,-200,85
31/07/2004,00.00.00,-200,158
31/07/2004,01.00.00,-200,77
31/07/2004,02.00.00,-200,56
31/07/2004,03.00.00,-200,-200
31/07/2004,04.00.00,-200,37
31/07/2004,05.00.00,-200,49
31/07/2004,06.00.00,-200,71
31/07/2004,07.00.00,-200,71
31/07/2004,08.00.00,-200,86
31/07/2004,09.00.00,-200,125
31/07/2004,10.00.00,-200,160
31/07/2004,11.00.00,-200,174
31/07/2004,12.00.00,-200,146
31/07/2004,13.00.00,-200,127
31/07/2004,14.00.00,-200,114
31/07/2004,15.00.00,-200,65
31/07/2004,16.00.00,-200,77
31/07/2004,17.00.00,-200,68
31/07/2004,18.00.00,-200,92
31/07/2004,19.00.00,-200,104
31/07/2004,20.00.00,-200,114
31/07/2004,21.00.00,-200,105
31/07/2004,22.00.00,-200,85
31/07/2004,23.00.00,-200,92
1/8/2004,00.00.00,-200,82
1/8/2004,01.00.00,-200,70
1/8/2004,02.00.00,-200,40
1/8/2004,03.00.00,-200,-200
1/8/2004,04.00.00,-200,26
1/8/2004,05.00.00,-200,21
1/8/2004,06.00.00,-200,30
1/8/2004,07.00.00,-200,21
1/8/2004,08.00.00,-200,35
1/8/2004,09.00.00,-200,36
1/8/2004,10.00.00,-200,48
1/8/2004,11.00.00,-200,39
1/8/2004,12.00.00,-200,34
1/8/2004,13.00.00,-200,33
1/8/2004,14.00.00,-200,42
1/8/2004,15.00.00,-200,85
1/8/2004,16.00.00,-200,92
1/8/2004,17.00.00,-200,84
1/8/2004,18.00.00,-200,100
1/8/2004,19.00.00,-200,95
1/8/2004,20.00.00,-200,77
1/8/2004,21.00.00,-200,85
1/8/2004,22.00.00,-200,83
1/8/2004,23.00.00,-200,88
2/8/2004,00.00.00,-200,68
2/8/2004,01.00.00,-200,97
2/8/2004,02.00.00,-200,51
2/8/2004,03.00.00,-200,-200
2/8/2004,04.00.00,-200,5
2/8/2004,05.00.00,-200,35
2/8/2004,06.00.00,-200,56
2/8/2004,07.00.00,-200,110
2/8/2004,08.00.00,-200,-200
2/8/2004,09.00.00,-200,124
2/8/2004,10.00.00,-200,115
2/8/2004,11.00.00,-200,119
2/8/2004,12.00.00,-200,107
2/8/2004,13.00.00,-200,99
2/8/2004,14.00.00,-200,95
2/8/2004,15.00.00,-200,105
2/8/2004,16.00.00,-200,117
2/8/2004,17.00.00,-200,157
2/8/2004,18.00.00,-200,173
2/8/2004,19.00.00,-200,139
2/8/2004,20.00.00,-200,116
2/8/2004,21.00.00,-200,91
2/8/2004,22.00.00,-200,98
2/8/2004,23.00.00,-200,93
3/8/2004,00.00.00,-200,74
3/8/2004,01.00.00,-200,50
3/8/2004,02.00.00,-200,36
3/8/2004,03.00.00,-200,-200
3/8/2004,04.00.00,-200,55
3/8/2004,05.00.00,-200,86
3/8/2004,06.00.00,-200,137
3/8/2004,07.00.00,-200,140
3/8/2004,08.00.00,-200,142
3/8/2004,09.00.00,-200,185
3/8/2004,10.00.00,-200,173
3/8/2004,11.00.00,-200,158
3/8/2004,12.00.00,-200,127
3/8/2004,13.00.00,-200,111
3/8/2004,14.00.00,-200,114
3/8/2004,15.00.00,-200,109
3/8/2004,16.00.00,-200,-200
3/8/2004,17.00.00,-200,137
3/8/2004,18.00.00,-200,134
3/8/2004,19.00.00,-200,114
3/8/2004,20.00.00,-200,100
3/8/2004,21.00.00,-200,92
3/8/2004,22.00.00,-200,97
3/8/2004,23.00.00,-200,111
4/8/2004,00.00.00,-200,89
4/8/2004,01.00.00,-200,87
4/8/2004,02.00.00,-200,69
4/8/2004,03.00.00,-200,-200
4/8/2004,04.00.00,-200,-200
4/8/2004,05.00.00,-200,-200
4/8/2004,06.00.00,-200,-200
4/8/2004,07.00.00,-200,-200
4/8/2004,08.00.00,-200,-200
4/8/2004,09.00.00,-200,-200
4/8/2004,10.00.00,-200,-200
4/8/2004,11.00.00,-200,-200
4/8/2004,12.00.00,-200,-200
4/8/2004,13.00.00,-200,-200
4/8/2004,14.00.00,-200,-200
4/8/2004,15.00.00,-200,-200
4/8/2004,16.00.00,-200,-200
4/8/2004,17.00.00,-200,-200
4/8/2004,18.00.00,-200,-200
4/8/2004,19.00.00,-200,-200
4/8/2004,20.00.00,-200,-200
4/8/2004,21.00.00,-200,-200
4/8/2004,22.00.00,-200,-200
4/8/2004,23.00.00,-200,-200
5/8/2004,00.00.00,-200,-200
5/8/2004,01.00.00,-200,-200
5/8/2004,02.00.00,-200,-200
5/8/2004,03.00.00,-200,-200
5/8/2004,04.00.00,-200,-200
5/8/2004,05.00.00,-200,-200
5/8/2004,06.00.00,-200,-200
5/8/2004,07.00.00,-200,-200
5/8/2004,08.00.00,-200,-200
5/8/2004,09.00.00,-200,-200
5/8/2004,10.00.00,-200,-200
5/8/2004,11.00.00,-200,115
5/8/2004,12.00.00,-200,108
5/8/2004,13.00.00,-200,86
5/8/2004,14.00.00,-200,84
5/8/2004,15.00.00,-200,97
5/8/2004,16.00.00,-200,102
5/8/2004,17.00.00,-200,102
5/8/2004,18.00.00,-200,99
5/8/2004,19.00.00,-200,97
5/8/2004,20.00.00,-200,101
5/8/2004,21.00.00,-200,92
5/8/2004,22.00.00,-200,70
5/8/2004,23.00.00,-200,72
6/8/2004,00.00.00,-200,80
6/8/2004,01.00.00,-200,71
6/8/2004,02.00.00,-200,69
6/8/2004,03.00.00,-200,-200
6/8/2004,04.00.00,-200,55
6/8/2004,05.00.00,-200,57
6/8/2004,06.00.00,-200,56
6/8/2004,07.00.00,-200,72
6/8/2004,08.00.00,-200,84
6/8/2004,09.00.00,-200,97
6/8/2004,10.00.00,-200,107
6/8/2004,11.00.00,-200,117
6/8/2004,12.00.00,-200,120
6/8/2004,13.00.00,-200,110
6/8/2004,14.00.00,-200,104
6/8/2004,15.00.00,-200,110
6/8/2004,16.00.00,-200,111
6/8/2004,17.00.00,-200,64
6/8/2004,18.00.00,-200,92
6/8/2004,19.00.00,-200,114
6/8/2004,20.00.00,-200,116
6/8/2004,21.00.00,-200,94
6/8/2004,22.00.00,-200,77
6/8/2004,23.00.00,-200,74
7/8/2004,00.00.00,-200,62
7/8/2004,01.00.00,-200,57
7/8/2004,02.00.00,-200,45
7/8/2004,03.00.00,-200,-200
7/8/2004,04.00.00,-200,49
7/8/2004,05.00.00,-200,45
7/8/2004,06.00.00,-200,44
7/8/2004,07.00.00,-200,43
7/8/2004,08.00.00,-200,51
7/8/2004,09.00.00,-200,84
7/8/2004,10.00.00,-200,96
7/8/2004,11.00.00,-200,88
7/8/2004,12.00.00,-200,67
7/8/2004,13.00.00,-200,64
7/8/2004,14.00.00,-200,54
7/8/2004,15.00.00,-200,56
7/8/2004,16.00.00,-200,68
7/8/2004,17.00.00,-200,67
7/8/2004,18.00.00,-200,95
7/8/2004,19.00.00,-200,86
7/8/2004,20.00.00,-200,93
7/8/2004,21.00.00,-200,68
7/8/2004,22.00.00,-200,95
7/8/2004,23.00.00,-200,93
8/8/2004,00.00.00,-200,69
8/8/2004,01.00.00,-200,55
8/8/2004,02.00.00,-200,39
8/8/2004,03.00.00,-200,-200
8/8/2004,04.00.00,-200,33
8/8/2004,05.00.00,-200,29
8/8/2004,06.00.00,-200,36
8/8/2004,07.00.00,-200,38
8/8/2004,08.00.00,-200,47
8/8/2004,09.00.00,-200,64
8/8/2004,10.00.00,-200,49
8/8/2004,11.00.00,-200,64
8/8/2004,12.00.00,-200,79
8/8/2004,13.00.00,-200,45
8/8/2004,14.00.00,-200,30
8/8/2004,15.00.00,-200,35
8/8/2004,16.00.00,-200,37
8/8/2004,17.00.00,-200,46
8/8/2004,18.00.00,-200,54
8/8/2004,19.00.00,-200,79
8/8/2004,20.00.00,-200,79
8/8/2004,21.00.00,-200,98
8/8/2004,22.00.00,-200,93
8/8/2004,23.00.00,-200,89
9/8/2004,00.00.00,-200,57
9/8/2004,01.00.00,-200,51
9/8/2004,02.00.00,-200,39
9/8/2004,03.00.00,-200,-200
9/8/2004,04.00.00,-200,30
9/8/2004,05.00.00,-200,46
9/8/2004,06.00.00,-200,55
9/8/2004,07.00.00,-200,63
9/8/2004,08.00.00,-200,42
9/8/2004,09.00.00,-200,5
9/8/2004,10.00.00,-200,39
9/8/2004,11.00.00,-200,39
9/8/2004,12.00.00,-200,71
9/8/2004,13.00.00,-200,65
9/8/2004,14.00.00,-200,71
9/8/2004,15.00.00,-200,72
9/8/2004,16.00.00,-200,76
9/8/2004,17.00.00,-200,75
9/8/2004,18.00.00,-200,86
9/8/2004,19.00.00,-200,96
9/8/2004,20.00.00,-200,95
9/8/2004,21.00.00,-200,74
9/8/2004,22.00.00,-200,76
9/8/2004,23.00.00,-200,66
10/8/2004,00.00.00,-200,49
10/8/2004,01.00.00,-200,29
10/8/2004,02.00.00,-200,11
10/8/2004,03.00.00,-200,-200
10/8/2004,04.00.00,-200,25
10/8/2004,05.00.00,-200,34
10/8/2004,06.00.00,-200,42
10/8/2004,07.00.00,-200,47
10/8/2004,08.00.00,-200,62
10/8/2004,09.00.00,-200,81
10/8/2004,10.00.00,-200,90
10/8/2004,11.00.00,-200,95
10/8/2004,12.00.00,-200,86
10/8/2004,13.00.00,-200,64
10/8/2004,14.00.00,-200,62
10/8/2004,15.00.00,-200,75
10/8/2004,16.00.00,-200,88
10/8/2004,17.00.00,-200,126
10/8/2004,18.00.00,-200,96
10/8/2004,19.00.00,-200,79
10/8/2004,20.00.00,-200,67
10/8/2004,21.00.00,-200,62
10/8/2004,22.00.00,-200,64
10/8/2004,23.00.00,-200,63
11/8/2004,00.00.00,-200,60
11/8/2004,01.00.00,-200,49
11/8/2004,02.00.00,-200,36
11/8/2004,03.00.00,-200,-200
11/8/2004,04.00.00,-200,24
11/8/2004,05.00.00,-200,32
11/8/2004,06.00.00,-200,42
11/8/2004,07.00.00,-200,42
11/8/2004,08.00.00,-200,51
11/8/2004,09.00.00,-200,58
11/8/2004,10.00.00,-200,67
11/8/2004,11.00.00,-200,68
11/8/2004,12.00.00,-200,56
11/8/2004,13.00.00,-200,47
11/8/2004,14.00.00,-200,46
11/8/2004,15.00.00,-200,50
11/8/2004,16.00.00,-200,65
11/8/2004,17.00.00,-200,69
11/8/2004,18.00.00,-200,63
11/8/2004,19.00.00,-200,69
11/8/2004,20.00.00,-200,57
11/8/2004,21.00.00,-200,59
11/8/2004,22.00.00,-200,54
11/8/2004,23.00.00,-200,57
12/8/2004,00.00.00,-200,46
12/8/2004,01.00.00,-200,65
12/8/2004,02.00.00,-200,62
12/8/2004,03.00.00,-200,-200
12/8/2004,04.00.00,-200,25
12/8/2004,05.00.00,-200,37
12/8/2004,06.00.00,-200,41
12/8/2004,07.00.00,-200,60
12/8/2004,08.00.00,-200,65
12/8/2004,09.00.00,-200,71
12/8/2004,10.00.00,-200,61
12/8/2004,11.00.00,-200,65
12/8/2004,12.00.00,-200,54
12/8/2004,13.00.00,-200,58
12/8/2004,14.00.00,-200,56
12/8/2004,15.00.00,-200,60
12/8/2004,16.00.00,-200,69
12/8/2004,17.00.00,-200,67
12/8/2004,18.00.00,-200,79
12/8/2004,19.00.00,-200,86
12/8/2004,20.00.00,-200,79
12/8/2004,21.00.00,-200,67
12/8/2004,22.00.00,-200,65
12/8/2004,23.00.00,-200,67
13/08/2004,00.00.00,-200,62
13/08/2004,01.00.00,-200,48
13/08/2004,02.00.00,-200,33
13/08/2004,03.00.00,-200,-200
13/08/2004,04.00.00,-200,11
13/08/2004,05.00.00,-200,34
13/08/2004,06.00.00,-200,52
13/08/2004,07.00.00,-200,80
13/08/2004,08.00.00,-200,86
13/08/2004,09.00.00,-200,77
13/08/2004,10.00.00,-200,93
13/08/2004,11.00.00,-200,109
13/08/2004,12.00.00,-200,89
13/08/2004,13.00.00,-200,71
13/08/2004,14.00.00,-200,56
13/08/2004,15.00.00,-200,68
13/08/2004,16.00.00,-200,61
13/08/2004,17.00.00,-200,70
13/08/2004,18.00.00,-200,76
13/08/2004,19.00.00,-200,78
13/08/2004,20.00.00,-200,80
13/08/2004,21.00.00,-200,71
13/08/2004,22.00.00,-200,74
13/08/2004,23.00.00,-200,90
14/08/2004,00.00.00,-200,78
14/08/2004,01.00.00,-200,63
14/08/2004,02.00.00,-200,42
14/08/2004,03.00.00,-200,-200
14/08/2004,04.00.00,-200,27
14/08/2004,05.00.00,-200,29
14/08/2004,06.00.00,-200,41
14/08/2004,07.00.00,-200,61
14/08/2004,08.00.00,-200,68
14/08/2004,09.00.00,-200,58
14/08/2004,10.00.00,-200,52
14/08/2004,11.00.00,-200,57
14/08/2004,12.00.00,-200,51
14/08/2004,13.00.00,-200,53
14/08/2004,14.00.00,-200,49
14/08/2004,15.00.00,-200,44
14/08/2004,16.00.00,-200,48
14/08/2004,17.00.00,-200,46
14/08/2004,18.00.00,-200,56
14/08/2004,19.00.00,-200,73
14/08/2004,20.00.00,-200,85
14/08/2004,21.00.00,-200,72
14/08/2004,22.00.00,-200,53
14/08/2004,23.00.00,-200,47
15/08/2004,00.00.00,-200,37
15/08/2004,01.00.00,-200,34
15/08/2004,02.00.00,-200,33
15/08/2004,03.00.00,-200,-200
15/08/2004,04.00.00,-200,27
15/08/2004,05.00.00,-200,27
15/08/2004,06.00.00,-200,27
15/08/2004,07.00.00,-200,28
15/08/2004,08.00.00,-200,36
15/08/2004,09.00.00,-200,59
15/08/2004,10.00.00,-200,56
15/08/2004,11.00.00,-200,70
15/08/2004,12.00.00,-200,36
15/08/2004,13.00.00,-200,17
15/08/2004,14.00.00,-200,14
15/08/2004,15.00.00,-200,24
15/08/2004,16.00.00,-200,36
15/08/2004,17.00.00,-200,43
15/08/2004,18.00.00,-200,60
15/08/2004,19.00.00,-200,81
15/08/2004,20.00.00,-200,87
15/08/2004,21.00.00,-200,85
15/08/2004,22.00.00,-200,91
15/08/2004,23.00.00,-200,55
16/08/2004,00.00.00,-200,42
16/08/2004,01.00.00,-200,43
16/08/2004,02.00.00,-200,20
16/08/2004,03.00.00,-200,-200
16/08/2004,04.00.00,-200,23
16/08/2004,05.00.00,-200,43
16/08/2004,06.00.00,-200,68
16/08/2004,07.00.00,-200,62
16/08/2004,08.00.00,-200,65
16/08/2004,09.00.00,-200,93
16/08/2004,10.00.00,-200,110
16/08/2004,11.00.00,-200,106
16/08/2004,12.00.00,-200,77
16/08/2004,13.00.00,-200,60
16/08/2004,14.00.00,-200,67
16/08/2004,15.00.00,-200,57
16/08/2004,16.00.00,-200,60
16/08/2004,17.00.00,-200,69
16/08/2004,18.00.00,-200,77
16/08/2004,19.00.00,-200,77
16/08/2004,20.00.00,-200,87
16/08/2004,21.00.00,-200,88
16/08/2004,22.00.00,-200,84
16/08/2004,23.00.00,-200,65
17/08/2004,00.00.00,-200,54
17/08/2004,01.00.00,-200,37
17/08/2004,02.00.00,-200,36
17/08/2004,03.00.00,-200,-200
17/08/2004,04.00.00,-200,29
17/08/2004,05.00.00,-200,25
17/08/2004,06.00.00,-200,41
17/08/2004,07.00.00,-200,68
17/08/2004,08.00.00,-200,82
17/08/2004,09.00.00,-200,137
17/08/2004,10.00.00,-200,119
17/08/2004,11.00.00,-200,-200
17/08/2004,12.00.00,-200,-200
17/08/2004,13.00.00,-200,-200
17/08/2004,14.00.00,-200,-200
17/08/2004,15.00.00,-200,-200
17/08/2004,16.00.00,-200,-200
17/08/2004,17.00.00,-200,-200
17/08/2004,18.00.00,-200,-200
17/08/2004,19.00.00,-200,-200
17/08/2004,20.00.00,-200,-200
17/08/2004,21.00.00,-200,-200
17/08/2004,22.00.00,-200,-200
17/08/2004,23.00.00,-200,-200
18/08/2004,00.00.00,-200,-200
18/08/2004,01.00.00,-200,-200
18/08/2004,02.00.00,-200,-200
18/08/2004,03.00.00,-200,-200
18/08/2004,04.00.00,-200,-200
18/08/2004,05.00.00,-200,-200
18/08/2004,06.00.00,-200,-200
18/08/2004,07.00.00,-200,-200
18/08/2004,08.00.00,-200,-200
18/08/2004,09.00.00,-200,-200
18/08/2004,10.00.00,-200,-200
18/08/2004,11.00.00,-200,-200
18/08/2004,12.00.00,-200,-200
18/08/2004,13.00.00,-200,-200
18/08/2004,14.00.00,-200,-200
18/08/2004,15.00.00,-200,-200
18/08/2004,16.00.00,-200,71
18/08/2004,17.00.00,-200,78
18/08/2004,18.00.00,-200,72
18/08/2004,19.00.00,-200,74
18/08/2004,20.00.00,-200,70
18/08/2004,21.00.00,-200,55
18/08/2004,22.00.00,-200,54
18/08/2004,23.00.00,-200,53
19/08/2004,00.00.00,-200,46
19/08/2004,01.00.00,-200,38
19/08/2004,02.00.00,-200,30
19/08/2004,03.00.00,-200,-200
19/08/2004,04.00.00,-200,16
19/08/2004,05.00.00,-200,12
19/08/2004,06.00.00,-200,38
19/08/2004,07.00.00,-200,56
19/08/2004,08.00.00,-200,57
19/08/2004,09.00.00,-200,39
19/08/2004,10.00.00,-200,47
19/08/2004,11.00.00,-200,35
19/08/2004,12.00.00,-200,44
19/08/2004,13.00.00,-200,43
19/08/2004,14.00.00,-200,34
19/08/2004,15.00.00,-200,36
19/08/2004,16.00.00,-200,44
19/08/2004,17.00.00,-200,63
19/08/2004,18.00.00,-200,60
19/08/2004,19.00.00,-200,66
19/08/2004,20.00.00,-200,68
